currency,order_book_timestamp,best_bid,best_ask,spread,mid_price,obi
ETH-USD,2026-08-28T20:32:46.981783Z,2426.78,2426.81,0.03,2426.795,0.4117568922679672192733418247
ETH-USD,2026-08-28T20:32:47.03542Z,2426.78,2426.81,0.03,2426.795,0.4117568922679672192733418247
ETH-USD,2026-08-28T20:32:47.112377Z,2426.78,2426.81,0.03,2426.795,0.4117568922679672192733418247
ETH-USD,2026-08-28T20:32:47.126988Z,2426.78,2426.81,0.03,2426.795,0.4117568922679672192733418247
ETH-USD,2026-08-28T20:32:47.201398Z,2426.78,2426.81,0.03,2426.795,0.4117568922679672192733418247
ETH-USD,2026-08-28T20:32:47.252767Z,2426.83,2426.87,0.04,2426.85,0.1500864411757486827555694340
ETH-USD,2026-08-28T20:32:47.261855Z,2426.83,2426.87,0.04,2426.85,0.1500864411757486827555694340
ETH-USD,2026-08-28T20:32:47.352436Z,2426.86,2426.87,0.01,2426.865,0.1115534336381994431419554876
ETH-USD,2026-08-28T20:32:47.407323Z,2426.83,2426.86,0.03,2426.845,0.03406285881093164417446756392
ETH-USD,2026-08-28T20:32:47.426268Z,2426.83,2426.86,0.03,2426.845,-0.05203107993163661980621378851
ETH-USD,2026-08-28T20:32:47.497235Z,2426.83,2426.86,0.03,2426.845,-0.05203107993163661980621378851
ETH-USD,2026-08-28T20:32:47.552481Z,2426.84,2426.85,0.01,2426.845,-0.2376706337683571987672911463
ETH-USD,2026-08-28T20:32:47.597172Z,2426.84,2426.87,0.03,2426.855,-0.1902559401486272417865307394
ETH-USD,2026-08-28T20:32:47.650415Z,2426.86,2426.87,0.01,2426.865,-0.2154521210288854607058452945
ETH-USD,2026-08-28T20:32:47.658011Z,2426.86,2426.87,0.01,2426.865,-0.2154521210288854607058452945
ETH-USD,2026-08-28T20:32:47.748004Z,2426.84,2426.85,0.01,2426.845,-0.01652062313471233497288884701
ETH-USD,2026-08-28T20:32:47.757818Z,2426.84,2426.85,0.01,2426.845,-0.2817031429332407974188745852
ETH-USD,2026-08-28T20:32:47.850858Z,2426.82,2426.85,0.03,2426.835,0.04607139950325483890894720163
ETH-USD,2026-08-28T20:32:47.860151Z,2426.82,2426.85,0.03,2426.835,0.04607139950325483890894720163
ETH-USD,2026-08-28T20:32:47.965119Z,2426.82,2426.84,0.02,2426.83,-0.004521723601655852748637951950
ETH-USD,2026-08-28T20:32:48.025594Z,2426.82,2426.84,0.02,2426.83,-0.004521723601655852748637951950
ETH-USD,2026-08-28T20:32:48.051875Z,2426.82,2426.84,0.02,2426.83,-0.004521723601655852748637951950
ETH-USD,2026-08-28T20:32:48.128349Z,2426.82,2426.84,0.02,2426.83,-0.004521723601655852748637951950
ETH-USD,2026-08-28T20:32:48.203998Z,2426.82,2426.83,0.01,2426.825,-0.01659912753304869308795807496
ETH-USD,2026-08-28T20:32:48.275966Z,2426.82,2426.83,0.01,2426.825,-0.04430251563054845632054476781
ETH-USD,2026-08-28T20:32:48.350832Z,2426.82,2426.83,0.01,2426.825,-0.04430251563054845632054476781
ETH-USD,2026-08-28T20:32:48.355555Z,2426.82,2426.83,0.01,2426.825,-0.2057546757642164183386572370
ETH-USD,2026-08-28T20:32:48.445114Z,2426.82,2426.83,0.01,2426.825,-0.06678973191150305485096641077
ETH-USD,2026-08-28T20:32:48.463892Z,2426.82,2426.83,0.01,2426.825,-0.06678973191150305485096641077
ETH-USD,2026-08-28T20:32:48.518217Z,2426.8,2426.81,0.01,2426.805,0.3072739231483779242404558268
ETH-USD,2026-08-28T20:32:48.60168Z,2426.8,2426.81,0.01,2426.805,0.3077950485994512321015005243
ETH-USD,2026-08-28T20:32:48.626528Z,2426.8,2426.81,0.01,2426.805,0.3077950485994512321015005243
ETH-USD,2026-08-28T20:32:48.692633Z,2426.8,2426.81,0.01,2426.805,0.2193940596311132564773849748
ETH-USD,2026-08-28T20:32:48.804784Z,2426.8,2426.81,0.01,2426.805,0.2193940596311132564773849748
ETH-USD,2026-08-28T20:32:48.897699Z,2426.8,2426.81,0.01,2426.805,0.2193940596311132564773849748
ETH-USD,2026-08-28T20:32:48.926447Z,2426.8,2426.81,0.01,2426.805,0.2193940596311132564773849748
ETH-USD,2026-08-28T20:32:48.980893Z,2426.8,2426.81,0.01,2426.805,0.2193940596311132564773849748
