currency,order_book_timestamp,best_bid,best_ask,spread,mid_price,obi
BTC-USD,2026-08-28T20:32:49.636Z,77313.65,77313.66,0.01,77313.655,-0.1514185489858584757532824201
BTC-USD,2026-08-28T20:32:49.686958Z,77313.65,77313.66,0.01,77313.655,-0.1514185489858584757532824201
BTC-USD,2026-08-28T20:32:49.745724Z,77313.65,77313.66,0.01,77313.655,-0.1514185489858584757532824201
BTC-USD,2026-08-28T20:32:49.785743Z,77313.65,77313.66,0.01,77313.655,-0.1500953189313091030520265025
BTC-USD,2026-08-28T20:32:49.844701Z,77313.65,77313.66,0.01,77313.655,-0.1500953189313091030520265025
BTC-USD,2026-08-28T20:32:49.898278Z,77313.65,77313.66,0.01,77313.655,-0.1467252266016775813695928242
BTC-USD,2026-08-28T20:32:49.915723Z,77313.65,77313.66,0.01,77313.655,-0.1429553654733566751574078173
BTC-USD,2026-08-28T20:32:49.975472Z,77313.65,77313.66,0.01,77313.655,-0.1429553654733566751574078173
BTC-USD,2026-08-28T20:32:50.03982Z,77313.65,77313.66,0.01,77313.655,-0.1544501195699304262908228841
BTC-USD,2026-08-28T20:32:50.084735Z,77313.65,77313.66,0.01,77313.655,-0.1544501195699304262908228841
BTC-USD,2026-08-28T20:32:50.141212Z,77313.65,77313.66,0.01,77313.655,0.08459425140609410901618243342
BTC-USD,2026-08-28T20:32:50.174556Z,77313.65,77313.66,0.01,77313.655,0.08459425140609410901618243342
BTC-USD,2026-08-28T20:32:50.223465Z,77313.65,77313.66,0.01,77313.655,0.08459425140609410901618243342
BTC-USD,2026-08-28T20:32:50.274834Z,77313.65,77313.66,0.01,77313.655,0.2101950900033738861214202076
BTC-USD,2026-08-28T20:32:50.339804Z,77313.65,77313.66,0.01,77313.655,0.2107881104425431427264572083
BTC-USD,2026-08-28T20:32:50.388898Z,77313.87,77313.88,0.01,77313.875,0.6254917877461321949578186178
BTC-USD,2026-08-28T20:32:50.414704Z,77314.64,77314.65,0.01,77314.645,0.3087262870617246045389614872
BTC-USD,2026-08-28T20:32:50.43887Z,77317.99,77318,0.01,77317.995,0.1228112954952681709288530751
BTC-USD,2026-08-28T20:32:50.521859Z,77317.99,77318,0.01,77317.995,0.3771554672701846652762612126
BTC-USD,2026-08-28T20:32:50.579412Z,77320.71,77321.52,0.81,77321.115,0.01449945376205882716848869001
BTC-USD,2026-08-28T20:32:50.66436Z,77322.27,77323.94,1.67,77323.105,0.3417992486345328614203215441
BTC-USD,2026-08-28T20:32:50.720143Z,77319.46,77323.93,4.47,77321.695,0.2921533870848738214734183498
BTC-USD,2026-08-28T20:32:50.770202Z,77319.46,77323.55,4.09,77321.505,0.09415536051517072915170905252
BTC-USD,2026-08-28T20:32:50.825826Z,77319.46,77323.55,4.09,77321.505,0.09418602846290591599288764630
BTC-USD,2026-08-28T20:32:50.882522Z,77319.46,77323.55,4.09,77321.505,-0.1873003036122914821870814253
BTC-USD,2026-08-28T20:32:50.935268Z,77321.3,77323.55,2.25,77322.425,-0.4035314682393668733705594023
BTC-USD,2026-08-28T20:32:50.989024Z,77321.3,77323.55,2.25,77322.425,-0.1634484955900391448141067068
BTC-USD,2026-08-28T20:32:51.01785Z,77321.3,77323.55,2.25,77322.425,-0.1634484955900391448141067068
BTC-USD,2026-08-28T20:32:51.070979Z,77321.3,77323.55,2.25,77322.425,-0.1634188538781396059355348959
BTC-USD,2026-08-28T20:32:51.143974Z,77323.54,77323.55,0.01,77323.545,-0.2640419959864220902819984112
BTC-USD,2026-08-28T20:32:51.189145Z,77323.54,77323.55,0.01,77323.545,-0.2640729938751408514800344119
BTC-USD,2026-08-28T20:32:51.236417Z,77323.54,77323.55,0.01,77323.545,-0.06242695487229139432760888176
BTC-USD,2026-08-28T20:32:51.287397Z,77323.54,77323.55,0.01,77323.545,-0.2096760311233452783601029967
BTC-USD,2026-08-28T20:32:51.349511Z,77323.54,77323.55,0.01,77323.545,-0.2096760311233452783601029967
BTC-USD,2026-08-28T20:32:51.377479Z,77323.54,77323.55,0.01,77323.545,-0.2098840561988386166225948678
BTC-USD,2026-08-28T20:32:51.446378Z,77323.54,77323.55,0.01,77323.545,-0.06271970312388413797377814641
BTC-USD,2026-08-28T20:32:51.485484Z,77323.54,77323.55,0.01,77323.545,-0.06271970312388413797377814641
BTC-USD,2026-08-28T20:32:51.54495Z,77323.54,77323.55,0.01,77323.545,-0.06218884038370158772484285007
